prompt_idx,prompt,model_seed,gamma,amplification,step_to_watermark,match_percent,perplexity,z_score,source_file
473,What are the drawbacks of mass surveillance?,1,0.025,100,1,0.08571428571428572,11.122232437133789,3.984861462977211,prompts.txt
474,What are the pros and cons of automation in jobs?,1,0.025,100,1,0.08108108108108109,23.072145462036133,2.1849672249445242,prompts.txt
475,What are the benefits of volunteering?,1,0.025,100,1,0.047619047619047616,7.392330169677734,1.4845562313052354,prompts.txt
476,What are the drawbacks of fast food culture?,1,0.025,100,1,0.04081632653061224,18.02054786682129,1.0028739445280705,prompts.txt
477,What are the effects of global migration?,1,0.025,100,1,0.05825242718446602,11.387906074523926,2.1615717273748993,prompts.txt
478,What are the benefits of space exploration for Earth?,1,0.025,100,1,0.03773584905660377,7.541866302490234,0.8398631445637535,prompts.txt
479,What are the challenges of world peace?,1,0.025,100,1,0.05405405405405406,19.963703155517578,1.6008487007573708,prompts.txt
480,What are the pros and cons of privatized healthcare?,1,0.025,100,1,0.0625,8.677847862243652,2.7174648819470297,prompts.txt
481,What are the benefits of equal access to education?,1,0.025,100,1,0.2222222222222222,81.58665466308594,3.7896996400537284,prompts.txt
482,What are the drawbacks of political polarization?,1,0.025,100,1,0.0390625,7.636677265167236,1.019049330730136,prompts.txt
483,What are the benefits of open-source software?,1,0.025,100,1,0.07692307692307693,8.44222354888916,3.3916011823151697,prompts.txt
484,What are the effects of cultural traditions on identity?,1,0.025,100,1,0.0625,9.060857772827148,2.7174648819470297,prompts.txt
485,Write a poem about autumn leaves.,1,0.025,100,1,0.047244094488188976,37.38121795654297,1.6056255837029345,prompts.txt
486,Write a poem about spring flowers.,1,0.025,100,1,0.03389830508474576,30.870065689086914,0.6191216388163044,prompts.txt
487,Write a poem about summer heat.,1,0.025,100,1,0.0380952380952381,11.16305923461914,0.8594799233872417,prompts.txt
488,Write a poem about winter snow.,1,0.025,100,1,0.04918032786885246,25.309751510620117,1.7106839803242562,prompts.txt
489,Write a poem about the horizon.,1,0.025,100,1,0.072,29.134824752807617,3.3657399079853345,prompts.txt
490,Write a poem about the ocean waves.,1,0.025,100,1,0.046296296296296294,15.169620513916016,1.4175671681311408,prompts.txt
491,Write a poem about the forest at night.,1,0.025,100,1,0.07272727272727272,13.891426086425781,3.2062002869004114,prompts.txt
492,Write a poem about the desert wind.,1,0.025,100,1,0.0546875,18.708213806152344,2.151326364874732,prompts.txt
493,Write a poem about the sunrise.,1,0.025,100,1,0.04201680672268908,23.76017189025879,1.1889928271927075,prompts.txt
494,Write a poem about the sunset.,1,0.025,100,1,0.042735042735042736,28.443065643310547,1.2287198036599725,prompts.txt
495,Write a poem about silence in the mountains.,1,0.025,100,1,0.0625,20.424171447753906,2.7174648819470297,prompts.txt
496,Write a poem about city lights.,1,0.025,100,1,0.0546875,22.700716018676758,2.151326364874732,prompts.txt
497,Write a poem about loneliness.,1,0.025,100,1,0.05785123966942149,14.780550956726074,2.3145796777280774,prompts.txt
498,Write a poem about joy.,1,0.025,100,1,0.047244094488188976,5.0114054679870605,1.6056255837029345,prompts.txt
499,Write a poem about sorrow.,1,0.025,100,1,0.03125,20.80855941772461,0.4529108136578382,prompts.txt
500,Write a poem about patience.,1,0.025,100,1,0.0390625,10.770041465759277,1.019049330730136,prompts.txt
